Manufacturer,Year,Fuel,Transmission,Price
Ford,2015,Gas,Automatic,19995
Ford,2003,Gas,Automatic,8500
Jeep,2008,Gas,Manual,19997
Honda,2009,Gas,Automatic,7995
Ford,2008,Gas,Automatic,4990
Mercedes-Benz,2019,Diesel,Automatic,38995
Nissan,2018,Gas,,16490
Honda,2005,Gas,Automatic,4250
Dodge,2009,Gas,Automatic,5500
Audi,2004,Gas,Automatic,2700
Honda,2012,Gas,Automatic,8999
Chrysler,2002,Gas,Automatic,3000
Toyota,2010,Gas,Automatic,13997
Lexus,2002,Gas,Automatic,10997
Ford,2019,Gas,Automatic,26995
Jeep,2014,Gas,Automatic,21999
Ford,2016,Gas,Automatic,22995
Nissan,2016,Gas,Automatic,14995
Chevrolet,2019,Gas,Automatic,24995
,2012,Gas,Manual,32875
Ford,2014,Gas,Automatic,25995
Nissan,2017,Gas,Automatic,23995
Chevrolet,2008,Gas,Automatic,12990
,2019,Gas,Automatic,23995
Chevrolet,2015,Diesel,Automatic,34995
GMC,2017,Diesel,Automatic,43900
Honda,2017,Gas,Other,19100
BMW,2006,Gas,Automatic,5250
BMW,2005,Gas,Automatic,8000
Toyota,2008,Gas,Automatic,2
BMW,2011,Gas,Automatic,7000
Ford,2008,Gas,Automatic,16995
Nissan,2017,Gas,Automatic,15995
Ford,2000,Diesel,Automatic,18525
Honda,2010,Gas,Automatic,7499
Dodge,2007,Gas,Automatic,7495
Jeep,2016,Gas,Automatic,21975
Ford,2013,Gas,Automatic,29995
Chevrolet,2009,Gas,Automatic,10999
Jeep,2018,Gas,Automatic,61525
Kia,2002,Gas,Automatic,2150
Toyota,2016,Hybrid,Automatic,17999
Mercury,2000,Gas,Automatic,3990
Subaru,2013,Gas,Automatic,9999
GMC,2016,Gas,Automatic,17988
Mazda,2015,Gas,Automatic,15375
Acura,2006,Gas,Automatic,6000
Ford,2015,Diesel,Automatic,37995
Jeep,2013,Gas,Automatic,12900
BMW,2011,Gas,Automatic,8990
Ford,2017,Gas,Automatic,17999
Toyota,2006,Gas,Automatic,14997
Chevrolet,2016,Gas,Automatic,10999
Honda,2018,Gas,Automatic,21950
Ram,2016,Gas,Automatic,28850
Ford,2003,Gas,Automatic,14500
Acura,2008,Gas,Automatic,7000
Mercedes-Benz,2019,Gas,Automatic,18950
GMC,2011,Diesel,Automatic,37995
Ford,2015,Gas,Automatic,2
Nissan,2018,Gas,Automatic,11995
Mercedes-Benz,2010,Gas,Automatic,19900
Kia,2017,Gas,Automatic,14900
BMW,2012,Hybrid,Automatic,17500
Dodge,2008,Gas,Automatic,1250
Ford,2002,Gas,Automatic,5999
Jeep,2015,Gas,Automatic,15500
Chevrolet,2010,Gas,Automatic,10995
Toyota,2000,Gas,Automatic,11997
Toyota,2014,Gas,Manual,28997
Lexus,2010,Gas,Other,11910
Ford,2008,Diesel,Automatic,10999
Nissan,2008,Gas,Manual,5000
Toyota,2012,Gas,Automatic,22997
GMC,2013,Diesel,Automatic,24988
Lexus,2008,Gas,Automatic,14995
Mercedes-Benz,2012,Gas,Automatic,16769
Subaru,2006,Gas,Manual,5750
Toyota,2006,Gas,Automatic,2200
Jeep,2014,Gas,Automatic,14500
,2012,Diesel,Manual,13000
Nissan,2010,Gas,Automatic,8000
Chrysler,2014,Other,Automatic,7999
,2007,Diesel,Automatic,9500
Dodge,2013,Gas,Automatic,13999
Hyundai,2013,Gas,Automatic,207
Honda,2005,Gas,Automatic,5495
GMC,2005,Gas,Automatic,13500
Honda,2008,Gas,Automatic,3800
Ford,2004,Diesel,Automatic,15900
Ford,2002,Gas,Automatic,5250
Nissan,2012,Gas,Automatic,4950
Toyota,2007,Gas,Automatic,5300
Honda,2010,Gas,Automatic,4995
Chevrolet,2016,Gas,Automatic,15700
Honda,2011,Gas,Automatic,7495
Ram,2016,Gas,Automatic,49944
Jeep,2014,Gas,Automatic,37500
Hyundai,2011,Gas,Automatic,5990
Chevrolet,2018,Gas,Automatic,23744
Chevrolet,2016,Other,Other,18250
Lincoln,2016,Gas,Automatic,24137
Ford,2018,Gas,Automatic,34675
Nissan,2015,Gas,Automatic,7000
Chevrolet,2018,Gas,Automatic,32469
Volvo,2017,Gas,Automatic,22027
Pontiac,2007,Gas,Automatic,5999
Toyota,2009,Hybrid,Automatic,8999
Chevrolet,2018,Gas,Other,26000
Jeep,2015,Gas,Automatic,2
Ford,2012,Diesel,Automatic,32500
Chevrolet,2011,Other,Other,8999
Mitsubishi,2014,Gas,Manual,3100
Audi,2012,Gas,Automatic,16949
Toyota,2004,Gas,Automatic,6500
Chevrolet,2017,Other,Automatic,36995
BMW,2016,Gas,Automatic,19899
Ram,2017,Gas,Automatic,47274
Nissan,2004,Gas,Automatic,1500
Toyota,2017,Gas,Automatic,32990
BMW,2011,Gas,Automatic,9999
Toyota,2014,Gas,Automatic,16999
Kia,2016,Gas,Automatic,10777
Ford,2015,Gas,Automatic,27995
Chevrolet,2008,Gas,Automatic,17999
Toyota,2009,Gas,Automatic,7995
Chevrolet,2015,Gas,Automatic,21999
Toyota,2014,Gas,Automatic,23999
Chevrolet,2018,Gas,Automatic,17591
Dodge,2008,Gas,Automatic,4999
Dodge,2003,Gas,Automatic,4250
Toyota,2003,Gas,Automatic,3600
Acura,2006,Gas,Automatic,3500
Chevrolet,2014,Other,Automatic,9850
Toyota,2007,Hybrid,Automatic,4999
Dodge,2006,Gas,Automatic,7500
Nissan,2009,Gas,Automatic,4000
Ford,2007,Gas,Automatic,5750
,2015,Gas,Other,15000
Ford,2001,Gas,Automatic,2999
Jeep,2016,Gas,Automatic,9995
Toyota,2007,Gas,Automatic,5500
Ford,2015,Gas,Other,26800
Toyota,2017,Gas,Other,27800
Chevrolet,2018,Gas,Automatic,31400
GMC,2010,Gas,Automatic,11500
,2016,Gas,Automatic,47000
Lincoln,2008,Gas,Automatic,4999
Chevrolet,2002,Gas,Automatic,2200
Nissan,2005,Gas,Automatic,2300
Ford,2010,Gas,Other,18300
Chevrolet,2003,Gas,Automatic,11800
BMW,2010,Gas,Automatic,7000
Toyota,2010,Gas,Automatic,18000
Cadillac,2016,Gas,Automatic,16905
Mazda,2010,Gas,Automatic,7599
Ford,2011,Gas,Automatic,4495
Ford,2013,Gas,Automatic,19770
Chevrolet,2017,Gas,Automatic,13997
Ford,2008,Gas,Automatic,2300
,2005,Gas,Automatic,4800
Audi,2001,Gas,Manual,12000
Jeep,2017,Gas,Automatic,30850
Chrysler,2003,Gas,Manual,2700
Infiniti,2011,Gas,Other,14995
Hyundai,2018,Gas,Other,12850
BMW,2015,Gas,Other,41000
Mercedes-Benz,2007,Gas,Automatic,15988
Mazda,2006,Gas,Automatic,3500
Honda,2004,Other,Automatic,4500
Volkswagen,2013,Gas,Automatic,12500
Mini,2015,Gas,Automatic,11988
Mini,2013,Gas,Automatic,8988
Volkswagen,2017,Gas,Automatic,9988
Harley-Davidson,2017,Gas,,12888
Ram,2017,Diesel,Automatic,37495
Audi,2017,Gas,Automatic,18988
BMW,2011,Gas,Automatic,10888
Mercedes-Benz,2012,Gas,Automatic,16988
,2015,Gas,Other,13900
Ford,2016,Gas,Automatic,11900
Chevrolet,2014,Diesel,Automatic,14888
Hyundai,2017,Gas,Automatic,8995
Audi,2008,Gas,Automatic,5999
GMC,2017,Gas,Automatic,26775
Toyota,2007,Gas,Automatic,3850
Hyundai,2014,Other,Other,148
Toyota,2011,Gas,Automatic,7900
Subaru,2008,Gas,Manual,21999
,2007,Gas,Automatic,17900
Nissan,2003,Gas,Automatic,3850
Chevrolet,2017,Gas,Automatic,15920
Dodge,2006,Gas,Automatic,3500
Hyundai,2006,Gas,Automatic,1000
Nissan,2012,Electric,Automatic,6999
Chevrolet,2017,Gas,Automatic,26995
Volkswagen,2006,Gas,Automatic,2800
Toyota,2008,Gas,Automatic,4200
GMC,2012,Gas,Automatic,16800
Chrysler,2013,Gas,Automatic,9800
Honda,2006,Gas,Automatic,9997
Chevrolet,2013,Gas,Automatic,4995
Toyota,2010,Gas,Automatic,13997
Dodge,2013,Gas,Automatic,1
Toyota,2000,Gas,Automatic,2200
Honda,2009,Gas,Automatic,4450
Toyota,2013,Hybrid,Automatic,10999
Mercedes-Benz,2013,Gas,Automatic,25988
Chevrolet,2012,Gas,Automatic,7988
Honda,2012,Gas,Automatic,11999
Mercedes-Benz,2015,Gas,Automatic,25
Volkswagen,2013,Gas,Automatic,6700
Honda,2004,Gas,Automatic,1800
BMW,2011,Gas,Automatic,15000
Honda,2015,Gas,Automatic,10988
Honda,2002,Gas,Automatic,1950
Toyota,2012,Gas,Other,12900
Ford,2000,Gas,Automatic,1650
Dodge,2014,Gas,Automatic,8999
BMW,2008,Gas,Automatic,11350
,2006,Gas,Automatic,5500
Toyota,2010,Gas,Automatic,13997
Chevrolet,2015,Gas,Automatic,15199
Ford,2008,Diesel,Automatic,23999
Ford,2009,Gas,Automatic,3500
Mazda,2015,Gas,Other,17500
Lexus,2002,Gas,Automatic,7699
Mini,2015,Gas,Automatic,12999
,2011,Gas,Automatic,11450
Lexus,2004,Gas,Automatic,4777
Toyota,2010,Gas,Automatic,5200
BMW,2004,Gas,Automatic,4800
Dodge,2002,Gas,Automatic,3900
Ford,2001,Gas,Automatic,2400
Pontiac,2007,Gas,Automatic,2450
Ram,2017,Gas,Automatic,25995
Honda,2014,Gas,Other,11900
Infiniti,2017,Gas,Automatic,20787
Nissan,2017,Diesel,Automatic,33999
,2012,Diesel,Automatic,25500
GMC,2010,Gas,Automatic,7995
Audi,2009,Gas,Automatic,8000
Cadillac,2011,Gas,Automatic,5995
Hyundai,2016,Gas,Automatic,7995
Chevrolet,2016,Gas,Automatic,28995
Honda,2017,Gas,Manual,17800
Ford,2016,Gas,Automatic,27995
Dodge,2018,Gas,Other,19900
Dodge,2016,Gas,Other,21600
Cadillac,2011,Gas,Automatic,7495
Toyota,2011,Gas,Automatic,19250
Ford,2017,Gas,Manual,27987
,2010,Gas,Automatic,85000
Cadillac,2006,Gas,Automatic,4995
Ford,2002,Gas,Automatic,7999
Volkswagen,2017,Gas,Automatic,8200
Cadillac,2006,Gas,Automatic,4995
Nissan,2018,Gas,Automatic,15100
Nissan,2017,Gas,Automatic,17600
Dodge,2016,Gas,Automatic,7995
Cadillac,2007,Gas,Automatic,4495
,2014,Diesel,Other,10000
Dodge,2007,Gas,Automatic,1750
BMW,2015,Gas,Automatic,15800
Volkswagen,2015,Diesel,Automatic,7950
Nissan,2010,Gas,Automatic,5895
Chevrolet,2014,Gas,Automatic,18499
Cadillac,2006,Gas,Automatic,4595
Cadillac,2002,Gas,Automatic,4795
,2013,,Automatic,9800
Mitsubishi,2007,Gas,Automatic,5995
Hyundai,2013,Gas,Automatic,9250
Cadillac,2012,Gas,Automatic,7995
Chevrolet,2020,Gas,Automatic,38000
Ford,2011,Gas,Automatic,5500
Fiat,2012,Gas,Automatic,4500
BMW,2008,Gas,Automatic,4500
Acura,2010,Gas,Automatic,5995
Mercedes-Benz,2006,Gas,Automatic,6750
Jeep,2014,Gas,Automatic,21999
Jeep,2018,Gas,Other,19900
BMW,2013,Gas,Other,17400
Ford,2017,Gas,Automatic,15400
Nissan,2014,Gas,Automatic,6444
BMW,2000,Gas,Automatic,2900
Honda,2007,Gas,Automatic,4200
Ford,2017,Gas,Automatic,25999
Honda,2017,Gas,Automatic,13999
Ford,2015,Other,Automatic,11800
Toyota,2005,Gas,Automatic,7500
GMC,2014,Gas,Automatic,22100
BMW,2014,Gas,Manual,39999
Ram,2005,Gas,Automatic,3000
Ford,2006,Gas,Automatic,4995
Toyota,2019,Gas,Automatic,27500
Toyota,2006,Gas,Automatic,7777
GMC,2014,Gas,Automatic,13499
Mazda,2013,Gas,Automatic,10200
Toyota,2008,Gas,Automatic,1995
Chevrolet,2014,Gas,Automatic,7999
Dodge,2013,Gas,Automatic,17000
GMC,2008,Gas,Automatic,8988
BMW,2010,Diesel,Automatic,10000
Toyota,2013,Gas,Automatic,18999
Jeep,2007,Gas,Automatic,10600
Mazda,2010,Gas,Automatic,4395
Chevrolet,2008,Gas,Automatic,8995
Dodge,2018,Other,Other,16900
Dodge,2012,Gas,Automatic,6995
Chevrolet,2007,Gas,Automatic,6995
Nissan,2016,Gas,Automatic,13800
Chevrolet,2015,Gas,Automatic,27999
,2003,Diesel,Manual,1000
Toyota,2004,Gas,Automatic,18997
BMW,2013,Gas,Automatic,9977
Ram,2014,Gas,Automatic,13995
Subaru,2007,Gas,Automatic,10997
Ford,2012,Gas,Automatic,13700
Lexus,2016,Gas,Automatic,20999
Toyota,2018,Gas,Other,22000
Toyota,2016,Hybrid,Automatic,21900
Ford,2018,Gas,Automatic,33999
Honda,2004,Gas,Automatic,3200
Hyundai,2017,Gas,Automatic,16600
Volkswagen,2009,Gas,Automatic,2700
Honda,2008,Gas,Automatic,3500
Saturn,2001,Gas,Automatic,2275
Nissan,2015,Gas,Automatic,10875
BMW,2016,Gas,Automatic,27900
Ford,2002,Gas,Automatic,2990
Audi,2008,Gas,Manual,5100
Ram,2018,Gas,Automatic,42999
Toyota,2008,Gas,Automatic,19997
Ford,2016,Gas,Automatic,25000
Toyota,2010,Gas,Automatic,13997
Mercedes-Benz,2015,Gas,Automatic,17995
Toyota,2010,Gas,Automatic,13997
Toyota,2000,Gas,Manual,5800
,2015,Diesel,Other,49880
Mercedes-Benz,2011,Gas,Automatic,12499
Toyota,2014,Other,Other,14499
Ford,2004,Diesel,Automatic,15999
Ford,2011,Gas,Automatic,4999
,2015,Diesel,Other,38500
Dodge,2015,Other,Other,14999
Jeep,2018,Gas,Automatic,23900
Honda,2001,Gas,Automatic,6995
Audi,2013,Gas,Automatic,17100
Cadillac,2008,Gas,Automatic,21999
Dodge,2018,Gas,Other,16200
Toyota,2002,Gas,Automatic,2850
Cadillac,2016,Gas,Automatic,40359
Toyota,2014,Gas,Automatic,20499
Chevrolet,2013,Gas,Automatic,9999
BMW,2013,Gas,Automatic,17999
Jeep,2008,Gas,Automatic,19000
Infiniti,2019,Gas,Automatic,32999
Toyota,2015,Hybrid,Automatic,13225
Ford,2007,Diesel,Automatic,10700
Nissan,2016,Gas,Automatic,17999
Nissan,2018,Gas,,16490
Chevrolet,2004,Gas,Automatic,1650
Honda,2006,Gas,Automatic,5000
Mercedes-Benz,2017,Gas,Automatic,129997
Toyota,2005,Gas,Automatic,7900
Ford,2018,Gas,Automatic,22999
Volkswagen,2004,Gas,Automatic,2400
Ford,2014,Gas,Other,18900
Mitsubishi,2016,Gas,Automatic,13499
Chevrolet,2019,Diesel,Automatic,58000
Ram,2015,Diesel,Automatic,34999
Volkswagen,2006,Gas,Manual,2980
Buick,2018,Gas,Automatic,22999
Nissan,2016,Gas,Automatic,17499
Toyota,2019,Gas,Automatic,38997
Audi,2005,Gas,Automatic,3900
Jeep,2002,Gas,Automatic,5998
Mazda,2014,Gas,Automatic,10500
Ford,2017,Gas,Automatic,22999
Nissan,2016,Gas,Automatic,7800
Toyota,2017,Gas,Automatic,32990
Hyundai,2016,Gas,Automatic,11999
Mercedes-Benz,2013,Gas,Automatic,15750
,2013,Gas,Manual,13995
Ford,2016,Gas,Automatic,12995
Subaru,2011,Gas,Automatic,13995
Dodge,2016,Gas,Automatic,12995
Jeep,2011,Gas,Automatic,14998
Buick,2015,Gas,Automatic,12500
Subaru,2011,Gas,Automatic,10995
Dodge,2014,Other,Other,15250
Chevrolet,2013,Other,Other,16250
Jeep,2012,Other,Other,11499
Mercedes-Benz,2013,Other,Other,16999
Acura,2013,Other,Other,12999
Lexus,2014,Other,Other,17999
Ford,2017,Other,Other,18999
Toyota,2013,Other,Other,9250
Chevrolet,2014,Other,Other,17499
Mercedes-Benz,2014,Gas,Automatic,18250
BMW,2017,Gas,Automatic,19998
Ford,2008,Diesel,Automatic,24500
Rover,2016,Gas,Automatic,27998
Audi,2013,Gas,Automatic,14750
Nissan,2014,Gas,Automatic,24997
Ford,2009,Gas,Automatic,10500
Subaru,2012,Gas,Automatic,11977
Toyota,2007,Gas,Automatic,17997
Toyota,2011,Gas,Automatic,26997
Chevrolet,2013,Diesel,Automatic,32990
Ford,2003,Diesel,Automatic,30990
Mercedes-Benz,2008,Gas,Automatic,8950
Toyota,2016,Gas,Automatic,9900
Ford,2002,Diesel,Automatic,22990
Chevrolet,2010,Gas,Automatic,10750
Chevrolet,2018,Gas,Automatic,15990
Honda,2013,Gas,Automatic,15990
Ram,2000,Diesel,Automatic,22990
Buick,2005,Gas,Automatic,4195
Toyota,2007,Gas,Automatic,16990
Ford,2004,Gas,Automatic,12990
,2005,Diesel,Manual,13500
Honda,2003,Gas,Automatic,3495
Chevrolet,2008,Gas,Automatic,2800
Ford,2014,Other,Automatic,7999
Chevrolet,2007,Gas,Automatic,18990
Chrysler,2012,Gas,Automatic,7995
Jeep,2004,Gas,Automatic,6000
Audi,2019,Gas,Automatic,66997
Toyota,2003,Gas,Automatic,14990
Ford,2011,Diesel,Automatic,12995
Ram,2014,Diesel,Automatic,33990
Honda,2007,Gas,Automatic,6995
Ram,2007,Diesel,Automatic,34990
Ford,2016,Gas,Automatic,11990
Subaru,2017,Gas,Automatic,21582
BMW,2016,Gas,Automatic,28938
Mercedes-Benz,2019,Gas,Automatic,185997
Ford,2003,Gas,Automatic,1500
Subaru,2014,Gas,Automatic,11990
Toyota,2014,Gas,Automatic,28990
Toyota,2014,Gas,Automatic,29990
Ford,2010,Gas,Automatic,18990
,2003,Gas,Automatic,2650
Chevrolet,2014,Gas,Automatic,4950
Mini,2005,Gas,Automatic,1400
Ford,2007,Gas,Automatic,6800
Mercedes-Benz,2013,Diesel,Automatic,16997
Toyota,2009,Gas,Automatic,500
Toyota,2014,Gas,Automatic,29990
Ford,2002,Diesel,Automatic,26990
Chrysler,2003,Gas,Automatic,2500
Nissan,2017,Gas,Automatic,11910
Buick,2012,Gas,Automatic,12500
Chevrolet,2012,Other,Automatic,11500
Toyota,2003,Gas,Automatic,7495
BMW,2018,Gas,Manual,21000
Ford,2012,Hybrid,Automatic,7199
Ford,2009,Gas,Automatic,3650
Ford,2012,Hybrid,Automatic,7199
Mercedes-Benz,2014,Gas,Automatic,25500
Ford,2011,Gas,Automatic,15000
Mitsubishi,2006,Gas,Manual,27590
Volkswagen,2009,Gas,Automatic,7995
Ford,2014,Gas,Other,25100
Nissan,2006,Gas,Automatic,6990
Mazda,2010,Gas,Automatic,7695
Cadillac,2011,Gas,Automatic,11995
Acura,2013,Gas,Automatic,12995
Nissan,2015,Gas,Automatic,12695
Kia,2017,Gas,Other,12300
Ram,2001,Diesel,Automatic,25990
Chevrolet,2017,Gas,Other,14900
Chevrolet,2019,Other,Automatic,20100
Chevrolet,2016,Gas,Automatic,33300
Ford,2013,Other,Other,20700
Hyundai,2017,Gas,Automatic,16500
Toyota,2013,Gas,Other,16500
Buick,2016,Gas,Automatic,12900
Mazda,2009,Other,Other,15000
Honda,2017,Gas,Automatic,17800
Ford,2014,Gas,Automatic,15900
Chevrolet,2007,Gas,Automatic,8900
Acura,2004,Gas,Manual,7997
Cadillac,2008,Gas,Automatic,6495
Nissan,2019,Gas,Automatic,12995
Toyota,2010,Gas,Automatic,10500
Ram,2014,Diesel,Automatic,18495
Toyota,2005,Gas,Automatic,6495
Toyota,2010,Gas,Manual,9995
Nissan,2017,Gas,Automatic,15995
Jeep,2007,Gas,Manual,15695
Ford,2015,Diesel,Automatic,19995
Honda,2010,Gas,Automatic,10500
Honda,2005,Gas,Automatic,2250
Dodge,2017,Gas,Automatic,15990
Chevrolet,2009,Gas,Automatic,24500
Toyota,2013,Hybrid,Automatic,11695
Toyota,2012,Gas,Automatic,14695
Kia,2006,Gas,Automatic,2275
Honda,2005,Gas,Automatic,3495
Chevrolet,2012,Gas,Automatic,4995
,2014,Gas,Automatic,11495
Dodge,2011,Gas,Automatic,6495
Chevrolet,2017,Gas,Automatic,13910
Ram,2017,Gas,Automatic,26897
Jeep,2014,Gas,Automatic,17977
Ford,2013,Gas,Automatic,4995
Saturn,2008,Gas,Automatic,6995
GMC,2010,Gas,Automatic,11995
Pontiac,2005,Gas,Automatic,2300
Toyota,2010,Gas,Automatic,9995
Honda,2012,Gas,Automatic,11695
Toyota,2006,Gas,Automatic,7200
GMC,2001,Diesel,Automatic,15990
Ford,2011,Gas,Automatic,4150
Mercedes-Benz,2014,Gas,Automatic,13200
Ford,2009,Gas,Manual,28500
Mazda,2013,Gas,Automatic,6477
Ram,2005,Gas,Automatic,10488
GMC,2017,Gas,Automatic,52000
BMW,2009,Gas,Other,16000
Ford,2005,Gas,Automatic,4500
Mercedes-Benz,2013,Gas,Automatic,14900
,2004,Diesel,Automatic,13999
BMW,2000,Gas,Automatic,2000
Toyota,2008,Gas,Automatic,4500
Honda,2016,Gas,Automatic,20990
BMW,2009,Gas,Automatic,7250
BMW,2008,Gas,Automatic,4000
,2008,Gas,Automatic,62800
Ford,2005,Gas,Automatic,4900
Honda,2006,Gas,Automatic,4200
Toyota,2004,Gas,Automatic,3295
Ford,2003,Diesel,Manual,27990
Volkswagen,2017,Gas,Automatic,18759
Nissan,2006,Gas,Automatic,3195
,2013,Gas,Manual,15500
Hyundai,2012,Gas,Automatic,7400
Honda,2001,Gas,Automatic,3300
Ford,2007,Gas,Manual,6800
Dodge,2017,Gas,Other,15500
Toyota,2014,Gas,Automatic,23500
Honda,2007,Gas,Automatic,7595
Ford,2004,Gas,Automatic,3800
BMW,2016,Gas,Automatic,18997
Ford,2015,Gas,Automatic,32850
BMW,2000,Gas,Automatic,1
Mitsubishi,2008,Gas,Manual,16500
Honda,2014,Diesel,Automatic,12000
Chevrolet,2008,Gas,Automatic,7150
Toyota,2006,Gas,Automatic,10800
Toyota,2016,Gas,Other,24995
Kia,2013,Gas,Automatic,9200
Toyota,2018,Gas,Automatic,17983
Ram,2001,Diesel,Automatic,15900
Honda,2004,Gas,Manual,3300
Nissan,2012,Gas,Automatic,5500
Mercedes-Benz,2006,Gas,Automatic,5495
Honda,2007,Gas,Automatic,6488
Ford,2008,Gas,Automatic,5888
Mitsubishi,2019,Gas,Automatic,15969
Toyota,2013,Gas,Automatic,12990
Toyota,2012,Gas,Automatic,8499
Nissan,2013,Gas,,10488
Nissan,2014,Gas,Automatic,7877
Nissan,2014,Gas,,9990
Honda,2005,Gas,Automatic,4990
Ford,2012,Diesel,Automatic,34990
Volkswagen,2014,Diesel,Automatic,11951
,2013,Gas,Automatic,1000
Ford,2016,Gas,Automatic,13990
Volkswagen,2013,Gas,Automatic,8499
Nissan,2014,Gas,,9988
Hyundai,2011,Other,Automatic,7488
Ford,2013,Gas,Automatic,12499
Honda,2007,Gas,Automatic,3150
Dodge,2011,Gas,Automatic,6990
Chevrolet,2019,Gas,Automatic,19987
Ram,2001,Gas,Automatic,12990
Ford,2018,Hybrid,Automatic,15600
BMW,2017,Gas,Automatic,18909
,2010,Gas,Automatic,89999
,2013,Electric,Automatic,38000
Infiniti,2006,Gas,Automatic,4850
Audi,2015,Gas,Automatic,13400
,2013,Gas,Automatic,83999
Ram,2016,Diesel,Automatic,52000
Jeep,2005,Gas,Automatic,30000
Ford,2002,Diesel,Automatic,22990
,2001,Gas,Manual,6400
Ford,2015,Gas,Automatic,6100
Dodge,2005,Gas,Manual,5995
Volkswagen,2003,Gas,Automatic,2500
Toyota,2001,Gas,Automatic,2650
Mitsubishi,2011,Gas,Automatic,8777
Ford,2013,Other,Automatic,31888
Volkswagen,2003,Gas,Automatic,2500
Volkswagen,2017,Gas,Other,11950
Ram,2019,Gas,Other,20700
Lincoln,2012,Gas,Automatic,9850
Toyota,2010,Gas,Automatic,5400
Ford,2008,Gas,Automatic,10995
Jeep,2015,Gas,Automatic,45000
Cadillac,2005,Gas,Automatic,8990
Hyundai,2013,Gas,Automatic,6988
Nissan,2017,Other,Automatic,10888
Ford,2016,Other,Automatic,28288
Kia,2015,Other,Automatic,10388
Hyundai,2012,Other,Manual,7888
Toyota,2012,Hybrid,Automatic,7995
Ford,2000,Diesel,Automatic,24990
Mercedes-Benz,2014,Other,Automatic,20788
Fiat,2015,Other,Manual,8995
Buick,2017,Other,Automatic,17888
Ford,2017,Gas,Automatic,18600
Ford,2013,Other,Automatic,17995
Mercedes-Benz,2012,Other,Automatic,16488
Chevrolet,2003,Gas,Automatic,4500
GMC,2017,Other,Automatic,28995
Volvo,2015,Other,Automatic,18988
Volkswagen,2016,Gas,Automatic,9995
Honda,2008,Gas,Automatic,4800
Pontiac,2009,Gas,Automatic,4450
Buick,2011,Gas,Automatic,7988
Chrysler,2014,,Automatic,8488
Chevrolet,2015,,Automatic,10488
Buick,2013,Gas,Automatic,6988
Toyota,2008,Gas,Automatic,4988
Nissan,2015,Gas,Automatic,5988
Chevrolet,2013,Gas,Automatic,7488
Kia,2012,Gas,Automatic,6588
Ford,2016,Gas,Automatic,6788
Jeep,2007,Gas,Automatic,7995
Chevrolet,2007,Gas,Automatic,9595
Saturn,2002,Gas,Automatic,4495
Buick,2005,Gas,Automatic,6750
Hyundai,2008,Gas,Automatic,3995
Volkswagen,2010,Gas,Automatic,3500
Honda,2008,Gas,Automatic,11995
GMC,2007,Gas,Automatic,7995
Ford,2012,Gas,Automatic,9990
Ford,2012,Gas,Automatic,15950
Toyota,2007,Gas,Automatic,11995
Chrysler,2010,Gas,Automatic,16995
,2010,Gas,Automatic,1000
Toyota,2001,Gas,Automatic,15990
Jeep,2006,Gas,Manual,13495
Chevrolet,2006,Other,Automatic,3999
Mini,2009,Gas,Automatic,4800
Jeep,2007,Gas,Manual,11995
Dodge,2013,Gas,Automatic,4500
,2003,Gas,Automatic,41990
Saturn,2008,Gas,Automatic,4995
Lincoln,2011,Gas,Automatic,8995
Dodge,2001,Gas,Automatic,3000
Nissan,2006,Gas,Automatic,4995
Nissan,2006,Gas,Automatic,5995
Toyota,2003,Gas,Automatic,5450
Dodge,2008,Gas,Automatic,4495
Ram,2015,Diesel,Automatic,33990
Chevrolet,2014,Gas,Automatic,13995
GMC,2011,Diesel,Automatic,43990
Toyota,2007,Gas,Manual,16997
Acura,2004,Gas,Automatic,4995
Cadillac,2013,Gas,Automatic,14000
Honda,2006,Gas,Automatic,6995
Honda,2006,Gas,Automatic,8488
Nissan,2009,Gas,Automatic,4988
Nissan,2010,Gas,Automatic,7495
Ford,2014,Gas,Manual,9200
,2004,Gas,Automatic,84780
,2013,Gas,Automatic,35750
BMW,2017,Gas,Automatic,26997
Audi,2011,Gas,Automatic,17880
BMW,2013,Gas,Automatic,26700
Honda,2015,Gas,Automatic,15888
Honda,2017,Gas,Automatic,15680
Cadillac,2016,Gas,Automatic,42999
,2008,Gas,Automatic,22500
Buick,2011,Gas,Automatic,7995
BMW,2015,Gas,Automatic,22299
Toyota,2010,Hybrid,Automatic,6995
Toyota,2020,Gas,Automatic,67900
Lincoln,2011,Gas,Automatic,8900
Toyota,2005,Gas,Automatic,3000
Ford,2010,Gas,Automatic,3650
Chrysler,2020,Gas,Automatic,66900
Chrysler,2020,Gas,Automatic,67900
Lincoln,2013,Gas,Automatic,12975
BMW,2008,Gas,Automatic,8000
Subaru,2016,Gas,,12475
Jeep,2014,Gas,Automatic,27990
GMC,2007,Gas,Automatic,5600
Dodge,2018,Other,Automatic,37900
Jeep,2018,Other,Automatic,41888
BMW,2009,Gas,Automatic,17590
Toyota,2011,Gas,Automatic,5000
BMW,2013,Gas,Automatic,9200
,2007,Diesel,Automatic,29500
Chrysler,2002,Gas,Automatic,12900
Toyota,2020,Gas,Automatic,63900
Ford,2016,Gas,Automatic,39900
Dodge,2008,Gas,Automatic,17900
Dodge,2011,Other,Automatic,13900
Toyota,2015,Gas,Automatic,39900
Jeep,2014,Gas,Automatic,500
Honda,2012,Gas,Automatic,7900
Toyota,2005,Gas,Automatic,5500
